Time,"User full name","Affected user","Event context",Component,"Event name",Description,Origin,"IP address"
"28/05/20, 10:24","Admin User",-,"Page: Page 3",System,"Course module created","The user with id '2' created the 'page' activity with course module id '13'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 2",System,"Course module created","The user with id '2' created the 'page' activity with course module id '12'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 1",System,"Course module created","The user with id '2' created the 'page' activity with course module id '11'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '1' of type 'course' and name '' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '11' of type 'mod' and name 'Assignment 10' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '10' of type 'mod' and name 'Assignment 9' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '9' of type 'mod' and name 'Assignment 8' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '8' of type 'mod' and name 'Assignment 7' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '7' of type 'mod' and name 'Assignment 6' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '6' of type 'mod' and name 'Assignment 5' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '5' of type 'mod' and name 'Assignment 4' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '4' of type 'mod' and name 'Assignment 3' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '3' of type 'mod' and name 'Assignment 2' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '2' of type 'mod' and name 'Assignment 1' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '11' of type 'mod' and name 'Assignment 10' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Assignment: Assignment 10",System,"Course module created","The user with id '2' created the 'assign' activity with course module id '10'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item created","The user with id '2' created a grade item with id '11' of type 'mod' and name 'Assignment 10' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '1' of type 'course' and name '' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '10' of type 'mod' and name 'Assignment 9' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '9' of type 'mod' and name 'Assignment 8' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '8' of type 'mod' and name 'Assignment 7' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '7' of type 'mod' and name 'Assignment 6' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '6' of type 'mod' and name 'Assignment 5' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '5' of type 'mod' and name 'Assignment 4' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '4' of type 'mod' and name 'Assignment 3' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '3' of type 'mod' and name 'Assignment 2' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '2' of type 'mod' and name 'Assignment 1' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '10' of type 'mod' and name 'Assignment 9' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Assignment: Assignment 9",System,"Course module created","The user with id '2' created the 'assign' activity with course module id '9'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item created","The user with id '2' created a grade item with id '10' of type 'mod' and name 'Assignment 9' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '1' of type 'course' and name '' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '9' of type 'mod' and name 'Assignment 8' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '8' of type 'mod' and name 'Assignment 7' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '7' of type 'mod' and name 'Assignment 6' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '6' of type 'mod' and name 'Assignment 5' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '5' of type 'mod' and name 'Assignment 4' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '4' of type 'mod' and name 'Assignment 3' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '3' of type 'mod' and name 'Assignment 2' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '2' of type 'mod' and name 'Assignment 1' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '9' of type 'mod' and name 'Assignment 8' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Assignment: Assignment 8",System,"Course module created","The user with id '2' created the 'assign' activity with course module id '8'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item created","The user with id '2' created a grade item with id '9' of type 'mod' and name 'Assignment 8' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '1' of type 'course' and name '' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '8' of type 'mod' and name 'Assignment 7' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '7' of type 'mod' and name 'Assignment 6' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '6' of type 'mod' and name 'Assignment 5' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '5' of type 'mod' and name 'Assignment 4' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '4' of type 'mod' and name 'Assignment 3' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '3' of type 'mod' and name 'Assignment 2' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '2' of type 'mod' and name 'Assignment 1' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '8' of type 'mod' and name 'Assignment 7' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Assignment: Assignment 7",System,"Course module created","The user with id '2' created the 'assign' activity with course module id '7'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item created","The user with id '2' created a grade item with id '8' of type 'mod' and name 'Assignment 7' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '1' of type 'course' and name '' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '7' of type 'mod' and name 'Assignment 6' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '6' of type 'mod' and name 'Assignment 5' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '5' of type 'mod' and name 'Assignment 4' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '4' of type 'mod' and name 'Assignment 3' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '3' of type 'mod' and name 'Assignment 2' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '2' of type 'mod' and name 'Assignment 1' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '7' of type 'mod' and name 'Assignment 6' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Assignment: Assignment 6",System,"Course module created","The user with id '2' created the 'assign' activity with course module id '6'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item created","The user with id '2' created a grade item with id '7' of type 'mod' and name 'Assignment 6' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '1' of type 'course' and name '' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '6' of type 'mod' and name 'Assignment 5' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '5' of type 'mod' and name 'Assignment 4' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '4' of type 'mod' and name 'Assignment 3' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '3' of type 'mod' and name 'Assignment 2' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '2' of type 'mod' and name 'Assignment 1' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '6' of type 'mod' and name 'Assignment 5' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Assignment: Assignment 5",System,"Course module created","The user with id '2' created the 'assign' activity with course module id '5'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item created","The user with id '2' created a grade item with id '6' of type 'mod' and name 'Assignment 5' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '1' of type 'course' and name '' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '5' of type 'mod' and name 'Assignment 4' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '4' of type 'mod' and name 'Assignment 3' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '3' of type 'mod' and name 'Assignment 2' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '2' of type 'mod' and name 'Assignment 1' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '5' of type 'mod' and name 'Assignment 4' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Assignment: Assignment 4",System,"Course module created","The user with id '2' created the 'assign' activity with course module id '4'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item created","The user with id '2' created a grade item with id '5' of type 'mod' and name 'Assignment 4' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '1' of type 'course' and name '' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '4' of type 'mod' and name 'Assignment 3' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '3' of type 'mod' and name 'Assignment 2' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '2' of type 'mod' and name 'Assignment 1' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '4' of type 'mod' and name 'Assignment 3' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Assignment: Assignment 3",System,"Course module created","The user with id '2' created the 'assign' activity with course module id '3'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item created","The user with id '2' created a grade item with id '4' of type 'mod' and name 'Assignment 3' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '1' of type 'course' and name '' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '3' of type 'mod' and name 'Assignment 2' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '2' of type 'mod' and name 'Assignment 1' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '3' of type 'mod' and name 'Assignment 2' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Assignment: Assignment 2",System,"Course module created","The user with id '2' created the 'assign' activity with course module id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item created","The user with id '2' created a grade item with id '3' of type 'mod' and name 'Assignment 2' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '2' of type 'mod' and name 'Assignment 1' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item updated","The user with id '2' updated a grade item with id '2' of type 'mod' and name 'Assignment 1' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Assignment: Assignment 1",System,"Course module created","The user with id '2' created the 'assign' activity with course module id '1'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item created","The user with id '2' created a grade item with id '2' of type 'mod' and name 'Assignment 1' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Grade item created","The user with id '2' created a grade item with id '1' of type 'course' and name '' in the course with the id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Enrolment instance created","The user with id '2' created the instance of enrolment method 'self' with id '3'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Enrolment instance created","The user with id '2' created the instance of enrolment method 'guest' with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Enrolment instance created","The user with id '2' created the instance of enrolment method 'manual' with id '1'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Course section created","The user with id '2' created section number '10' for the course with id '2'",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Course section created","The user with id '2' created section number '9' for the course with id '2'",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Course section created","The user with id '2' created section number '8' for the course with id '2'",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Course section created","The user with id '2' created section number '7' for the course with id '2'",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Course section created","The user with id '2' created section number '6' for the course with id '2'",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Course section created","The user with id '2' created section number '5' for the course with id '2'",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Course section created","The user with id '2' created section number '4' for the course with id '2'",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Course section created","The user with id '2' created section number '3' for the course with id '2'",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Course section created","The user with id '2' created section number '2' for the course with id '2'",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Course section created","The user with id '2' created section number '1' for the course with id '2'",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Course section created","The user with id '2' created section number '0' for the course with id '2'",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Course: Accounting",System,"Course created","The user with id '2' created the course with id '2'.",web,0:0:0:0:0:0:0:1
